url,domain_in_brand,brand_in_subdomain,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,status
http://artofliving.social/modules/mod_login/mail.ubc.ca.html,0,0,1,0,0,248,-2,phishing
https://civil-campaign-279715.el.r.appspot.com/wp-content,0,0,1,1,0,228,5615,phishing
https://www.motovidlo.cz/,0,0,0,1,0,-1,-1,legitimate
http://www.paypalsigninfo.deisemelo.com/,0,0,1,0,0,487,1338,phishing
https://scenari.software/,0,0,1,0,1,0,1549,legitimate
https://wfa.kronostm.com/,0,0,1,1,0,926,4553,legitimate
https://www.acercandoelcine.cl/Exch365/7/index.php?m=mamatheny@nexeosolutions.com,0,0,1,0,0,250,-1,phishing
http://www.eskaton.it/myaccount/Bank.php,0,0,1,1,0,55,3232,phishing
https://prth.talkincat.com/tz?jk=ZH9wlG9ma2Kcla92k2ppaHZxYKCDomZkaWKjY31y/info%40bellingrath.biz,0,0,1,0,0,173,193,phishing
https://www.crownhoteltm.com/,0,0,1,1,0,660,3722,legitimate
https://seachromelb-my.sharepoint.com/:b:/g/personal/dstevens_seachrome_com/ES9rj0pB2hROugeHWPyK7Y4BYbjrsC3MjqSuCqo2_7Y0ew,0,0,1,0,0,381,8019,phishing
https://support.google.com/finance/?hl=en,1,0,0,0,0,2976,8346,legitimate
https://www.tusclases.com/,0,0,0,1,0,248,3038,legitimate
https://www.clinicapodologicahnosvicente.com/,0,0,1,1,0,257,1577,legitimate
http://lacasitadesanangel.iap.org.mx/transcripts/neutralize/adobe/user/login/,0,0,1,0,0,98,5745,phishing
https://netflxius.tumblr.com/,1,0,1,1,0,1049,5159,phishing
http://www.webster-dictionary.org/definition/blackletter,0,0,1,0,0,903,6036,legitimate
http://www.hbs.edu/faculty/Publication%20Files/08-017_1903b556-786c-49fb-8e95-ab9976da8b4b.pdf,0,0,1,1,0,0,9098,legitimate
https://drive.google.com/file/d/1A4zUvTUBrEHysSXz6ToIhe_H4Xcm9Ajs/view?usp=sharing/,1,0,0,0,0,2973,8348,phishing
http://www.tomsguide.com/us/pictures-story/518-best-android-file-managers.html,0,0,1,1,0,377,7292,legitimate
https://en.wikipedia.org/wiki/Baptismal_font,1,0,0,1,0,902,7133,legitimate
http://www.aegisredmedia.com/wp-content/plugins/sid/engl/WeTransfer/WeTransfer/index.php,0,0,1,0,0,265,1196,phishing
https://motosaigon.vn/,0,0,0,1,1,0,-1,legitimate
https://www.computerhope.com/jargon/c/cdrom.htm,0,0,1,1,0,3482,8045,legitimate
https://de.cam.exposed/,0,0,0,0,0,19,711,phishing
http://fullwellsfarg9936.uc.r.appspot.com/login.html,0,0,1,0,0,228,5616,phishing
https://www.paypal-rimborso.com/,0,0,1,0,0,246,119,phishing
https://mail-services-appid-2374562.symphonykauharus.com/session/?view=login&appIdKey=f035b7dc0a0921f&country=US,0,0,1,0,0,113,253,phishing
http://community.linksys.com/t5/Wireless-Routers/Speeding-up-Windows-Gigabit-Ethernet/td-p/778337,0,0,0,0,0,1885,9071,legitimate
https://www.facebook.com/PublicDomainPictures,1,0,1,1,0,2804,8520,legitimate
http://palicky.sk/859CAED28EBA317ED64AD36778642733,0,0,1,0,0,110,4312,phishing
http://www.reddotarms.com/min/share,0,0,1,1,0,242,3044,phishing
https://twitter.com/trafficshoe,1,0,1,0,0,179,7491,legitimate
http://encyclopedia.jrank.org/articles/pages/cnsztl7oqr/Parallel-Usb-Adapter-Why-You-Need-Parallel-USB-Adapter.html,0,0,1,1,0,2196,6205,legitimate
http://www.tutorialspoint.com/session_initiation_protocol/session_initiation_protocol_tutorial.pdf,0,0,1,1,0,66,5047,legitimate
http://pdpics.com/,0,0,0,0,0,138,-1,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/1add0b853f509f6,0,0,1,1,0,25,3993,phishing
http://cp0c7pc.du.r.appspot.com/token/716/2/aaaaeia4fasrpdqipn60vvbbjvzgpoke_kntyllroyvjr0yjz63drrqavztp9nj8rfemtop_kagmu6cuyyeuakjpz_fgvnzbc5188w,0,0,1,1,0,228,5616,phishing
https://www.youtube.com/watch?v=zdQ-cI-hKxk,1,0,0,1,0,204,5640,legitimate
http://www.tablefortwoblog.com/,0,0,1,1,0,1203,3179,legitimate
https://www.tuluzz.com/,0,0,0,0,0,91,1369,legitimate
https://netservice-upd.tumblr.com/#_=_,1,0,1,0,0,1050,5158,phishing
https://www.coles.com.au/our-range/our-products/coles-mobile,0,0,0,0,1,0,-1,legitimate
http://www.silvergames.com/en/traffic-collision-2,0,0,0,0,0,239,6336,legitimate
http://www.havahart.com/mouse-facts,0,0,1,0,0,398,-1,legitimate
https://secureupdate.appleld.com.duilawyeryork.com/ap/dbbdedb25e1bfbd?cmd=_update&dispatch=dbbdedb25e1bfbd65&locale=_US,0,0,1,1,0,25,3993,phishing
http://asatelectricals.com/wp/auto,0,0,1,0,0,248,1212,phishing
http://www.wikihow.com/Delete-a-Snap-on-Snapchat,0,0,1,1,0,1421,5883,legitimate
https://electrojesus.es/,0,0,1,1,1,0,-1,legitimate
https://www.elitewriterslab.com/,0,0,1,0,0,50,1776,legitimate
https://www.rovos.com/,0,0,0,0,0,135,7535,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/e3a3ee09e0f1714,0,0,1,1,0,25,3993,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/e8b96a2d009566c/?cmd=_update&dispatch=e8b96a2d009566c67&locale=_,0,0,1,1,0,25,3992,phishing
https://www.newegg.com/Product/ProductList.aspx?Description=hdmi%20switch&Submit=ENE,0,0,0,1,0,1655,7476,legitimate
http://nodered.org/,0,0,1,0,0,52,2504,legitimate
http://adventures9.com/gig.htm,0,0,1,0,0,18,3270,phishing
http://www.imepl.com/,0,0,1,0,0,269,7767,legitimate
http://tholle.co.za/BEST/login.php,0,0,1,0,1,0,605,phishing
http://pbarcelli.blogspot.com/,1,0,1,1,0,371,7298,legitimate
https://www.freioel.de/de/,0,0,1,1,0,0,-1,legitimate
https://cew.safewallet.replayattack.us/,0,0,1,1,0,8,723,phishing
http://www.xinzhu08.com/images/instructions/up/,0,0,1,1,0,227,503,phishing
https://www.lacittadisalerno.it/,0,0,1,0,0,215,7393,legitimate
http://digital-desert.com/wildlife/rodents/house-mouse.html,0,0,1,1,0,313,8087,legitimate
http://www.homeschool-life.com/2311/index_public,0,0,0,0,0,339,6236,legitimate
http://iemulators.com/provenance,0,0,0,1,0,104,2452,legitimate
https://www.remax.com.ar/,0,0,1,1,0,0,-1,legitimate
https://www.artflakes.com/,0,0,0,1,0,306,4441,legitimate
http://www.codylodgingcompany.com/,0,0,1,1,0,259,-1,legitimate
http://www.mypublicdomainpictures.com/,0,0,1,0,0,85,2836,legitimate
https://www.svb-marine.it/,0,0,1,1,0,218,2704,legitimate
https://www53.presentes-promocoes-premier.com/prodfee1a13c175451dad7a125f9856b521flnk/iphone-8-plus-apple-256gb-dourado-4g-tela-55-retina-cam-dupla-selfie-7mp-ios-12/p/2223839/te/teip,0,0,1,0,0,149,216,phishing
https://www.salesforce.com/saas/,0,0,0,1,0,817,7907,legitimate
http://meteo.camera,0,0,0,0,0,203,2354,legitimate
https://www.beeradvocate.com/articles/6_byob/,0,0,0,0,0,3234,-1,legitimate
http://www.jardinesycampos.es/css/dhll.evo,0,0,1,0,1,0,-1,phishing
http://bigislandcondorentalsbyowner.com/wp-admin/,0,0,1,0,0,216,4175,phishing
https://www.youtube.com/watch?v=05H6IPUXFS4,1,0,0,1,0,205,5638,legitimate
http://showmore.a3579.com/2EFDC56ECF33816478A33B64D7A5B0D7/,0,0,1,0,0,172,4942,phishing
http://diyaudioprojects.com/Power/DIY-Shielded-RCA-Interconnect-Cables/,0,0,1,0,0,93,5020,legitimate
https://en.wikibooks.org/wiki/Windows_Programming/Device_Driver_Introduction,0,0,0,0,0,362,6212,legitimate
https://comunidadmontepinar.es/,0,0,1,1,1,0,-1,legitimate
http://www.bravenet.com/help/copypaste.php?t=practice,0,0,1,0,0,221,8546,legitimate
http://www.rfwireless-world.com/Terminology/forward-error-correction.html,0,0,1,1,0,142,3146,legitimate
http://secureupdate.appleld.com.duilawyeryork.com/ap/e44dbd411bfb5b0,0,0,1,1,0,25,3992,phishing
http://www.dosbox.com/wiki/Software,0,0,0,0,0,328,6977,legitimate
http://www.klik.am/EEUVB/,0,0,1,1,0,0,2480,phishing
https://fj1gh.app.link/w7m5S2lYn5,0,0,1,0,0,2430,1953,phishing
http://www.enex-ref.com/engine/redovh.php?20181017121404,0,0,1,0,0,406,5803,phishing
https://www.otto.lt/,0,0,0,1,1,0,67,legitimate
https://superuser.com/questions/119209/will-parallel-port-dongle-work-on-usb-to-parallel-adapter,0,0,1,1,0,193,9032,legitimate
http://623112j4j3.codesandbox.io/xrr,0,0,0,0,0,122,1338,phishing
http://www.marketingteacher.com/segmentation/,0,0,1,0,0,2439,7422,legitimate
http://pluggedingolf.com/ping-g-irons-review/,0,0,1,1,0,281,-1,legitimate
http://23.4.43.27/mobile.php,0,0,1,0,1,0,-1,phishing
http://www.lunarium.co.uk/calendar/gardening.jsp,0,0,1,1,0,223,5621,legitimate
http://kelase5-3.blogsky.com,0,0,1,1,0,110,6465,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bd7ce05ae94042c,0,0,1,1,0,25,3992,phishing
https://www.dhd24.com/,0,0,0,0,0,186,7485,legitimate
https://mt54467891.webcindario.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/,0,0,1,0,0,948,7086,phishing
http://newlifeschooloftheology.com/wp-includes/fonts/netnetnet,0,0,1,0,0,26,-1,phishing
http://patents.justia.com/assignee/input-output-inc,0,0,0,0,0,3350,6512,legitimate
http://mail.budi01.whatsaap.com.getsviip7.com/,0,0,1,1,0,277,88,phishing
http://www.audioenglish.org/dictionary/german_luftwaffe.htm,0,0,1,0,0,237,2685,legitimate
https://au.indeed.com/Peer-Support-jobs,0,0,0,0,0,251,8149,legitimate
https://www.malibuhomesaz.com/wp-content/uploads/pum/b/?email=amit.malik@avivaindia.com,0,0,1,0,0,541,919,phishing
http://sobem.org.hk,0,0,1,1,0,0,-1,legitimate
https://instgram147.000webhostapp.com/,0,0,1,0,0,655,1535,phishing
https://www.nutritics.com/p/home,0,0,0,0,0,1524,3224,legitimate
https://www.uksca.org.uk/,0,0,0,0,0,5,5839,legitimate
http://link.springer.com/chapter/10.1007%2F978-1-4471-6374-9_5,0,0,0,0,0,305,8459,legitimate
http://smilegate-cfs.epizy.com/qualificationform.php,0,0,1,0,0,393,2528,phishing
http://pinnerx.com/abc/G2PvFUdz0o6QWh2rXEFM8ZZZzdZRLcesf4XUYbuZzAQwSSXQwDCFCCFcPE3BRi37m02lcwkM7ai/,0,0,1,0,0,149,217,phishing
https://www.byggmax.no/,0,0,0,1,0,0,5737,legitimate
http://gpssicredi.hospedagemdesites.ws,0,0,1,0,0,224,5619,phishing
https://www.cafedelabourse.com/,0,0,1,1,0,180,4933,legitimate
http://vkvzlomid.viptop.ru,0,0,1,0,0,252,7446,phishing
http://souvenirsplace.com/chuakad.php,0,0,1,0,0,315,2606,phishing
https://www.chiostrodelbramante.it/,0,0,1,0,0,125,7849,legitimate
https://rebrand.ly/zitln6v,0,0,0,0,0,0,2139,phishing
https://www.123formbuilder.com/form-4850478/,0,0,1,0,0,1278,2739,phishing
https://groups.google.com/forum/#!topic/comp.sys.apple2/hcyQg9_QL1Q,1,0,0,1,0,2972,8350,legitimate
http://www.nbc.com/nbc-nightly-news,0,0,0,1,0,325,8440,legitimate
https://www.ownlogan.com/,0,0,0,1,0,640,4473,legitimate
http://steamproxy.net/app/1099250/discussions/0/1644304412654711314,0,0,1,1,0,223,507,phishing
http://secureupdate.appleld.com.duilawyeryork.com/ap/4bbcf43417ae0bc?cmd=_update&dispatch=4bbcf43417ae0bc10&locale=,0,0,1,1,0,24,3993,phishing
http://www.tiberino.com/it/,0,0,0,1,0,299,4083,legitimate
http://vkaktivations23.bos.ru,0,0,1,0,0,313,7359,phishing
http://adexten.com/lp16?type=media&amp;pub_id=3408&amp;sub_id=0dbded6f8e0ca9f8a25dd7c9266b468004760078&amp;srcid=ca70c535-6bef-4945-a8dd-11ebe1ca89c1&amp;lang={{EXTRA_PARAM_2}}&amp;noepop=,0,0,1,1,0,334,1492,phishing
http://sovve.nl/cs/,0,0,1,0,0,0,7287,phishing
https://www.facebook.com/thekeyboardcat,1,0,0,0,0,2808,8516,legitimate
http://en.academic.ru/dic.nsf/enwiki/137406,0,0,1,1,0,146,7160,legitimate
https://www.onlinesbi.com/personal/etdr_estdr_faq.html,0,0,1,0,0,-1,7304,legitimate
http://www.diadosnamorados-american.com/produto/review.php,0,0,1,1,0,294,70,phishing
http://xmley.codesandbox.io/index2.html,0,0,0,0,0,122,1338,phishing
http://www.gatepaper.in,0,0,1,0,0,169,-1,legitimate
https://www.canalcruising.co.uk/,0,0,1,1,0,230,7440,legitimate
http://www.shokitini.com/fileupload/update.html,0,0,0,0,0,1515,4329,phishing
https://disq.us/?url=https%3A%2F%2Fwww.gepard.ru%2Flogin%2Faccount%2F&key=JgDq7zS0rAtd6srC39cdig,0,0,1,0,0,270,4843,phishing
"http://login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/login.srf?wa=wsignin1.0&amp;rpsnv=13&amp;ct=1586935850&amp;rver=7.0.6737.0&amp;wp=mbi_ssl&amp;wreply=outlook.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/owa/?rpscsrfstate=91e18ed0-9dcb-e8da-73b9-1e30f2e2a836&amp;id=292841&amp;aadredir=1&amp;cbcxt=out&amp;lw=1&amp;fl=dob,flname,wld&amp;cobrandid=90015",0,0,1,0,0,690,2961,phishing
http://www.alqurancampus.com/wp-admin/network/network/dropbox2mpage/db/view/,0,0,1,0,0,190,175,phishing
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/3608a74246f49473b4b33320d03a3f09/,0,0,0,1,0,79,1016,phishing
http://www.temelkirtasiye.com.tr//plugins/installer/index.htm,0,0,1,0,0,0,3631,phishing
http://betasusgirsenesende.blogspot.com,1,0,1,0,0,374,7295,phishing
https://mealpal.co.uk/,0,0,0,1,0,386,1440,legitimate
https://access.redhat.com/solutions/70464,0,0,1,1,0,304,9557,legitimate
https://ezankedglaucoma.com/vvssvv/0ffice!/login.php,0,0,1,1,0,305,59,phishing
http://www.infoconcorso.it/,0,0,1,0,0,31,2525,legitimate
http://www.afritraders.com/include/googledrive/index.htm,0,0,1,0,0,111,620,phishing
https://ourevolution.com/coded/common.login.php,0,0,1,1,0,267,4846,phishing
http://www.jhanjartv.com/ok_site/team/E-mail.html,0,0,1,0,0,1409,3339,phishing
http://ps360.co.in/wp-admin/Ali2015/,0,0,1,0,0,255,-1,phishing
http://www.slaphappylarry.com/,0,0,1,1,0,258,3395,legitimate
http://www.explainxkcd.com/wiki/index.php/899:_Number_Line,0,0,1,0,0,381,-1,legitimate
http://grup-sexxx104.byefree.org/,0,0,1,0,0,314,51,phishing
https://www.elsoldedurango.com.mx/,0,0,1,1,0,234,5974,legitimate
http://www.fujitsu.com/us/Images/Solarflare_Low-Latency_TestReport.pdf,1,0,1,1,0,609,9619,legitimate
http://www.wellfloured.com/,0,0,1,1,0,291,1900,legitimate
http://www1.salary.com/Software-Engineer-Salary.html,0,0,0,0,0,1915,8970,legitimate
http://www.eawibp.org/themes/ow/auth/logon.aspx,0,0,0,0,0,55,1040,phishing
https://mail.ccbcmd.edu/owa/redir.aspx?C=YMl5yDFVGMlqIWqHcvuWr9lrt7FIbgjnAJIActuvBrDdJA1ZT6bVCA..&amp;URL=http%3a%2f%2fwebmailaccount.company.com%2f,0,0,1,0,0,0,6752,phishing
http://www.yourgenome.org/facts/what-is-dna-replication,0,0,0,0,0,895,7506,legitimate
http://forums.androidcentral.com/chromebooks/699557-file-manager-chromebook.html,0,0,0,1,0,1928,4646,legitimate
https://docusignsecuredocuadmin.weebly.com/,0,0,1,0,0,248,5230,phishing
http://mail.midyatmimaritas.com/wp-includes/images/media/document/3253/,0,0,1,1,0,318,778,phishing
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c/,0,0,1,0,0,145,2047,phishing
http://179.185.89.94/,0,0,1,1,1,0,-1,phishing
https://www.mssqltips.com/sqlservertip/3683/new-features-in-sql-server-management-studio-for-sql-server-2016/,0,0,1,0,0,1368,5207,legitimate
http://wpcorporate.sfdevserver.com/wp-content/themes/twentyseventeen/template-parts/navigation/updateinfo/account/app/captcha/captcha,0,0,0,0,0,344,3674,phishing
http://vintaytime.com/premium/best-search-engines/,0,0,0,0,0,344,2213,legitimate
http://www.yourdictionary.com/word-processing-machine,0,0,1,1,0,451,7584,legitimate
http://www.thepaperdesign.com/of,0,0,1,1,0,109,-1,phishing
https://www.top10coins.pro/page/?partner=index.html,0,0,0,0,0,302,1159,legitimate
https://issa365-my.sharepoint.com/:b:/g/personal/gayle_issa_com/EXZKHyNDpmNLkwqqX7aIm38B7-aPg_sR1mfS8RBKsmR0Jg?e=Gamj2I,0,0,1,0,0,382,8018,phishing
http://ps360.co.in/wp-admin/Ali2015/index.html,0,0,1,0,0,255,-1,phishing
http://pu.edu.pk,0,0,0,0,1,0,-1,legitimate
https://headcamatu.files.wordpress.com/2015/10/schema-cable-serial-null-modem.pdf,1,0,1,1,0,588,7446,legitimate
https://firebasestorage.googleapis.com/v0/b/ionos33.appspot.com/o/index.html?alt=media&token=7c8d7a04-9fbb-4796-bed2-e25a9cd6460f#walter@evezard.fr,0,0,1,0,0,184,5660,phishing
https://www.manualslib.com/manual/680220/Sierra-Wireless-Telstra-Ultimate-Mobile-Broadband-Usb-Modem.html,0,0,0,1,0,3537,3037,legitimate
https://gruposumar.com.ar/wp/wp-content/plugins/images/e,0,0,1,1,0,28,-1,phishing
http://www.doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,0,1,1,0,0,341,4407,phishing
http://web-adminportal.my-free.website/,0,0,1,0,1,0,-1,phishing
http://grupwasekolah.000webhostapp.com/login.php,0,0,1,1,0,644,1547,phishing
https://ru.wikipedia.org/wiki/IRC,1,0,1,1,0,905,7130,legitimate
https://www.batesfamilyblog.com/,0,0,1,1,0,520,2037,legitimate
http://xeberler.az/new/,0,0,1,1,1,0,-1,legitimate
http://www.cel.ro/,0,0,0,1,0,40,5834,legitimate
http://www.drahim.com/forum/index.php,0,0,1,1,0,201,4182,legitimate
https://www.natural1.it/,0,0,0,1,0,251,6769,legitimate
http://www.smashtt.com/,0,0,1,1,0,12,2545,legitimate
http://www.excel-easy.com/examples/shortest-path-problem.html,0,0,1,1,0,92,3561,legitimate
https://www.452901.com/,0,0,1,1,0,593,867,phishing
http://mysticalaltai.blogspot.com/,1,0,1,0,0,371,7298,legitimate
http://promehedinti.ro/wp-admin/js/js/swo/gps/file/,0,0,1,1,0,44,4004,phishing
http://faktor.rs/nasulaz/images/cp/index.php,0,0,1,0,0,270,-1,phishing
https://www.us-passport-service-guide.com/,0,0,1,1,0,78,6497,legitimate
https://lnk.pmlti-etai-2.ovh/5AriqULhaqbrEMykcc9Q3rRuAjiQj696Z115121108099097100101116064111114097110103101046102114c55Ur1200267/document.html,0,0,1,0,1,0,-1,phishing
http://phoceephone.blogspot.com/,1,0,1,1,0,373,7297,legitimate
https://app.box.com/s/kn1nnobyf14ul774pn0e1yywtv6xolfe,0,0,0,0,0,208,7828,phishing
http://setuprouter.com/router/smartrg/sr500n/manual-1242.pdf,0,0,1,1,0,937,5271,legitimate
https://www.wikiwiseman.com/,0,0,1,1,0,283,4099,legitimate
http://apple.com.aieuv.cn/mim/t0598zry5c01h7w60ff18955z55j1wq48us00r6uo0394k5384.html,0,0,1,0,0,303,-1,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/14c06909f4e315e?cmd=_update&dispatch=14c06909f4e315e60&locale=_US,0,0,1,0,0,15,4003,phishing
https://urbanmeisters.ovh/wp-admin/css/colors/blue/sparka/DE,0,0,1,0,1,0,-1,phishing
https://www.sivepro.com/web/bb,0,0,1,0,0,312,2975,phishing
http://xn--b1amvejg.com/wp-content/plugins/.akismet/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,0,0,1,0,0,83,2108,phishing
https://my3-account.com/three/,0,0,1,1,0,349,-1,phishing
http://www.elecdude.com/2012/12/avr-spi-serial-pheripheral-interface.html,0,0,0,1,0,146,2775,legitimate
http://www.dictionary.com/browse/commander,0,0,0,0,0,293,9205,legitimate
http://idiamante.com.br/new/office-2D1,0,0,1,0,0,264,-1,phishing
http://union.gr/components/PDF/MIEN/index.html,0,0,0,0,1,0,-1,phishing
http://accountchckecker-update-now.drpiza.com/accountasecurre/update-information--safety-and-securit/V4/myaccount/websc_login/?country.x=US&amp;locale.x=en_US,0,0,1,0,0,860,3157,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ce9f83cca53de77/?cmd=_update&dispatch=ce9f83cca53de7782&locale=_US,0,0,1,0,0,15,4003,phishing
http://www.skm-eleksys.com/2011/02/transmission-tower-types.html,0,0,1,0,0,120,3167,legitimate
http://www.gminawilkow.pl/modules/blog/Online/index.php,0,0,1,1,0,757,1800,phishing
https://stocktwits.com/symbol/nok,0,0,0,0,0,308,4440,legitimate
http://rentappadmin.propertyform.in/images/wp-image/alibaba,0,0,1,0,0,74,-1,phishing
http://brooklyncitycollege.co.za,0,0,1,0,1,0,4300,legitimate
https://vbf9iuherwiu.wl.r.appspot.com/wp-content/php_info.php,0,0,1,1,0,228,5615,phishing
http://www.calculator.net/math-calculator.html,0,0,0,0,0,464,8053,legitimate
https://betasus17.blogspot.com,1,0,1,0,0,374,7295,phishing
http://trendsettercorp.mosquito-digital.com/Adobe02_Sharep01nt/Ver1fy_Office1_Spreadsheet03,0,0,1,1,0,568,3815,phishing
http://www.icyte.com/system/snapshots/fs1/0/5/d/e/05deeb7f5c0c215bfbbe5ca2e5777b01a7f044b1/,0,0,1,1,0,358,7678,phishing
https://www.fool.com/quote/nok,0,0,0,1,0,335,9161,legitimate
https://o365apps.oa.r.appspot.com/jim@thejimburkefamily.com,0,0,1,1,0,217,5626,phishing
https://magalu-crediario.com/Produto_64913/produto.php?sku=1967386,0,0,1,1,0,359,4,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/b1bb8f7b330f452/?cmd=_update&dispatch=b1bb8f7b330f4529f&locale=_US,0,0,1,1,0,25,3993,phishing
https://623112j4j3.codesandbox.io/fzn,0,0,0,0,0,122,1338,phishing
http://www.bankofamerica.gonatmed.com,0,0,1,0,0,11,720,phishing
https://www.ticketweb.com/,0,0,0,0,0,609,9254,legitimate
https://azurefetcherstorage.blob.core.windows.net/contentfreshnesshourlyslapiclick/https-secure-bankofamerica-com-auth-forgot-reset-entry-reason-msgsfr01,0,0,1,1,0,303,9127,phishing
https://en.wikipedia.org/wiki/The_Amazing_Race,1,0,0,1,0,902,7133,legitimate
http://zezewifi.000webhostapp.com/,0,0,1,1,0,644,1547,phishing
https://www.bauteile-shop.eu/,0,0,1,0,0,0,-1,legitimate
http://www.kundaliniyogauruguay.com/,0,0,1,1,0,102,4280,legitimate
https://fitnessfest.sg/,0,0,0,1,0,120,1340,legitimate
https://www.lucistrust.org/,0,0,1,1,0,164,8601,legitimate
https://www.spked.de/de/home.html,0,0,1,0,0,0,-1,legitimate
http://pixel.baltic-dragon.ru/PLUGS/GeneralDomain/,0,0,1,0,0,132,4250,phishing
https://www.designingbuildings.co.uk/wiki/Select_committee,0,0,1,1,0,371,3282,legitimate
http://steel-apparatus-278809.el.r.appspot.com/,0,0,1,0,0,232,5612,phishing
http://mashable.com/2017/01/25/cnn-trolls-donald-trump-twitter/,0,0,1,0,0,2185,5484,legitimate
http://www.cubaverdad.net/internet_access.htm,0,0,1,0,0,913,182,legitimate
https://kodi.tv/addons/context-menus,0,0,0,0,0,309,2247,legitimate
https://forums.techguy.org/threads/device-driver-not-found-mscd001.52810/,0,0,1,1,0,1669,7463,legitimate
https://incsupdate.tumblr.com/,1,0,1,0,0,1049,5159,phishing
http://www.crestonwood.com/router.php,0,0,0,1,0,45,-1,legitimate
http://www.instructables.com/id/EMB979AFLQES9J3WIJ/,0,0,0,1,0,335,5509,legitimate
http://fr.fireprox.net/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZhMTUyNWYyZjE1ZDk0Lz9hcGlfa2V5PTI2MDg5MDU0NzExNSZsaWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,0,0,1,1,0,309,2612,phishing
https://www.beskydy.cz/Content/default.aspx,0,0,0,0,0,221,6863,legitimate
https://47213.app.link/X8N4aOepX4,0,0,1,0,0,2430,1953,phishing
http://universal_en_ru.academic.ru/169585/Internet_Access_Point,0,0,1,1,0,150,7156,legitimate
http://dictionary.sensagent.com/Blackletter/en-en/,0,0,1,1,0,3469,7123,legitimate
http://direct.myschoolholidays.com/Fair-Furlong-Primary-School-7769,0,0,1,1,0,755,3993,legitimate
http://ccmservicios.com.mx,0,0,1,0,0,351,2571,legitimate
http://www.sanjuancollege.edu/,0,0,1,1,0,0,6773,legitimate
https://www.maxvirtude.com.br/www/verification/,0,0,1,1,0,4,-1,phishing
http://streetfsn.blogspot.com/,1,0,1,0,0,372,7297,legitimate
https://eterrain.ci/wp-includes/SimplePie/deco/hrome/boot/camp/webnet.php?code=2018900,0,0,0,1,1,0,384,phishing
http://haroldwashingtondemocraticclub.org/zxc/swift/payment.htm,0,0,1,1,0,32,-1,phishing
http://www.doityourself.com/stry/the-advantages-and-disadvantages-of-using-a-category-6-cable,0,0,0,0,0,84,9047,legitimate
http://chemsbury.net/scotiabank.app.chemsbury.net/mxonlineV1/leap/signon/ScotiaWeb.html,0,0,1,1,0,160,1301,phishing
https://www.vocabulary.com/dictionary/dynasty,0,0,0,0,0,1879,8712,legitimate
http://www.larapedia.com/glossary_of_biology_terms/cladistics_kluh_distiks_meaning_and_definition_in_biology.html,0,0,1,0,0,200,3452,legitimate
http://www.tutorialspoint.com/javascript/javascript_switch_case.htm,0,0,0,1,0,70,5044,legitimate
http://motores24h.pt,0,0,1,1,0,96,-1,legitimate
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAEVd0wrx-dUM0ZBM1BJSURVRlk5RU9JWEszNE9QTVQxQy4u,0,0,1,0,0,272,7764,phishing
https://en.wikipedia.org/wiki/?search=SEO,1,0,0,1,0,904,7131,legitimate
http://usbank-link-mupyndtfft---com.illmickelsonbeats.com/,0,0,1,0,0,372,1454,phishing
http://switchedatbirth.wikia.com/wiki/Season_Five,0,0,1,0,0,137,6073,legitimate
http://accrent.webflow.io/,0,0,1,0,0,2479,2634,phishing
https://www.blackberrys.ru/,0,0,0,1,0,254,4493,legitimate
https://lansparpofa1987.blogspot.be,1,0,1,0,1,0,6381,phishing
http://microsoftmail.moonfruit.com,0,0,1,0,0,50,7621,phishing
http://nintendo.wikia.com/wiki/Nintendo_Switch,0,0,1,1,0,140,6070,legitimate
http://www.boysfuns.com/,0,0,1,0,0,62,4687,legitimate
http://www.nicaraguafood.org/,0,0,1,0,0,114,3904,legitimate
https://www.facebook.com/VH1,1,0,1,1,0,2805,8519,legitimate
